iso3,location,variable,age,sex,y2024,y2025,y2026,y2027,y2028,y2029,y2030,y2031,y2032,y2033,y2034,y2035,y2036,y2037,y2038,y2039,y2040,y2041,y2042,y2043,y2044,y2045,y2046,y2047,y2048,y2049,y2050,y2051,y2052,y2053,y2054,y2055,y2056,y2057,y2058,y2059,y2060,y2061,y2062,y2063,y2064,y2065,y2066,y2067,y2068,y2069,y2070,y2071,y2072,y2073,y2074,y2075,y2076,y2077,y2078,y2079,y2080,y2081,y2082,y2083,y2084,y2085,y2086,y2087,y2088,y2089,y2090,y2091,y2092,y2093,y2094,y2095,y2096,y2097,y2098,y2099,y2100,y2101
MEX,Mexico,population,0,male,1027.259,1019.211,1009.382,1002.33,994.427,987.724,981.998,975.7,970.557,965.177,959.2140000000001,953.349,947.476,941.014,935.164,928.77,921.043,912.795,904.091,895.4349999999999,886.941,879.7859999999999,871.557,863.21,854.352,847.144,839.425,831.974,824.55,816.918,810.2329999999999,803.412,797.377,790.6420000000001,784.6319999999999,778.828,773.505,766.588,760.473,755.421,750.039,743.708,738.057,731.614,726.17,720.611,714.5890000000001,709.599,704.048,697.638,691.978,685.28,679.621,673.768,667.971,661.826,656.785,650.653,646.1559999999999,641.216,635.311,630.255,625.052,620.486,615.567,611.011,606.021,601.745,597.206,592.641,587.878,582.296,577.48,572.85,568.826,564.853,561.138,557.403
MEX,Mexico,population,1,male,1037.097,1024.134,1016.107,1006.321,999.35,991.52,984.859,979.205,972.952,967.883,962.574,956.5890000000001,950.826,944.96,938.599,932.752,926.34,918.677,910.528,901.871,893.226,884.807,877.652,869.456,861.133,852.381,845.1,837.4640000000001,830.025,822.644,815.024,808.371,801.573,795.573,788.889,782.942,777.134,771.802,764.955,758.841,753.808,748.438,742.101,736.503,730.096,724.652,719.13,713.08,708.168,702.599,696.182,690.571,683.909,678.278,672.441,666.6609999999999,660.51,655.498,649.3579999999999,644.958,639.998,634.095,629.023,623.867,619.35,614.471,609.895,604.91,600.6130000000001,596.136,591.518,586.799,581.241,576.463,571.826,567.829,563.864,560.158
MEX,Mexico,population,2,male,1047.773,1035.264,1022.294,1014.273,1004.534,997.6,989.78,983.158,977.52,971.3099999999999,966.282,960.928,955.0119999999999,949.2329999999999,943.437,937.063,931.183,924.811,917.22,909.098,900.433,891.841,883.407,876.2670000000001,868.078,859.835,851.003,843.783,836.144,828.732,821.349,813.747,807.102,800.326,794.361,787.725,781.765,775.939,770.66,763.804,757.701,752.671,747.287,740.992,735.418,729.004,723.5890000000001,718.034,712.049,707.115,701.532,695.154,689.5700000000001,682.929,677.307,671.48,665.6900000000001,659.5599999999999,654.535,648.48,644.057,639.095,633.173,628.141,623.025,618.5410000000001,613.64,609.0650000000001,604.057,599.814,595.2859999999999,590.704,586.004,580.477,575.691,571.075,567.082,563.124
MEX,Mexico,population,3,male,1052.633,1046.206,1033.684,1020.717,1012.734,1003.025,996.095,988.307,981.697,976.093,969.918,964.846,959.552,953.6180000000001,947.899,942.088,935.682,929.836,923.528,915.9589999999999,907.828,899.21,890.602,882.18,875.044,866.926,858.609,849.831,842.607,834.991,827.576,820.208,812.6130000000001,805.987,799.242,793.319,786.67,780.692,774.914,769.627,762.779,756.678,751.634,746.288,740.015,734.434,728.046,722.6,717.104,711.099,706.151,700.604,694.249,688.684,682.051,676.438,670.601,664.829,658.688,653.74,647.664,643.239,638.259,632.374,627.378,622.293,617.788,612.8869999999999,608.2910000000001,603.332,599.0410000000001,594.546,589.982,585.3099999999999,579.775,575.008,570.397,566.41
MEX,Mexico,population,4,male,1062.235,1051.279,1044.834,1032.312,1019.378,1011.418,1001.711,994.807,987.027,980.4450000000001,974.871,968.653,963.633,958.3200000000001,952.4400000000001,946.706,940.864,934.487,928.698,922.408,914.829,906.739,898.105,889.506,881.088,874.015,865.829,857.559,848.777,841.573,833.953,826.551,819.188,811.61,805.011,798.304,792.369,785.703,779.769,773.982,768.701,761.856,755.741,750.732,745.405,739.124,733.567,727.15,721.758,716.2430000000001,710.225,705.309,699.784,693.446,687.8869999999999,681.2619999999999,675.64,669.819,664.038,657.966,652.999,646.92,642.479,637.532,631.68,626.711,621.6079999999999,617.103,612.183,607.631,602.629,598.3680000000001,593.889,589.35,584.671,579.153,574.39,569.784
MEX,Mexico,population,5,male,1060.799,1061.047,1050.075,1043.624,1031.129,1018.216,1010.256,1000.571,993.672,985.918,979.361,973.747,967.575,962.535,957.27,951.374,945.611,939.794,933.4690000000001,927.6950000000001,921.395,913.852,905.746,897.12,888.524,880.163,873.026,864.8819999999999,856.6079999999999,847.843,840.635,833.027,825.629,818.2809999999999,810.727,804.163,797.4450000000001,791.4930000000001,784.867,778.924,773.143,767.8630000000001,761.005,754.922,749.929,744.596,738.337,732.753,726.385,720.975,715.448,709.4589999999999,704.563,699.052,692.72,687.169,680.535,674.928,669.098,663.38,657.2910000000001,652.322,646.228,641.817,636.9,631.073,626.087,620.9829999999999,616.46,611.581,606.989,602.015,597.768,593.312,588.7670000000001,584.103,578.5890000000001,573.831
MEX,Mexico,population,6,male,1060.122,1059.746,1059.974,1048.997,1042.568,1030.091,1017.177,1009.235,999.555,992.678,984.946,978.351,972.777,966.587,961.59,956.3099999999999,950.3869999999999,944.646,938.875,932.564,926.78,920.5119999999999,912.954,904.855,896.23,887.686,879.266,872.167,864.019,855.76,846.992,839.793,832.188,824.803,817.478,809.956,803.38,796.647,790.731,784.097,778.159,772.38,767.088,760.258,754.191,749.192,743.877,737.5940000000001,732.055,725.67,720.249,714.749,708.778,703.895,698.39,692.0650000000001,686.504,679.885,674.269,668.497,662.763,656.672,651.688,645.622,641.2380000000001,636.345,630.501,625.516,620.395,615.91,610.994,606.427,601.466,597.24,592.778,588.247,583.587,578.077
MEX,Mexico,population,7,male,1077.255,1059.172,1058.778,1058.998,1048.041,1041.627,1029.148,1016.251,1008.313,998.652,991.794,984.027,977.47,971.878,965.727,960.716,955.41,949.5069999999999,943.809,938.05,931.729,925.975,919.692,912.14,904.0410000000001,895.465,886.866,878.481,871.378,863.244,854.982,846.222,839.026,831.433,824.069,816.772,809.239,802.65,795.95,790.026,783.397,777.46,771.669,766.403,759.588,753.515,748.533,743.196,736.954,731.399,725.005,719.607,714.124,708.1660000000001,703.287,697.788,691.455,685.908,679.28,673.717,667.931,662.194,656.09,651.1319999999999,645.091,640.729,635.8200000000001,629.977,624.976,619.89,615.371,610.478,605.923,600.982,596.75,592.301,587.773,583.117
MEX,Mexico,population,8,male,1097.865,1076.377,1058.281,1057.879,1058.116,1047.173,1040.755,1028.293,1015.4,1007.479,997.837,990.947,983.2140000000001,976.64,971.085,964.921,959.886,954.598,948.734,943.047,937.28,930.986,925.218,918.941,911.389,903.335,894.708,886.141,877.752,870.662,862.525,854.27,845.514,838.329,830.755,823.417,816.111,808.5650000000001,802.006,795.299,789.38,782.751,776.804,771.038,765.785,758.9640000000001,752.907,747.905,742.606,736.349,730.785,724.413,719.0309999999999,713.559,707.605,702.732,697.226,690.905,685.35,678.771,673.1950000000001,667.4059999999999,661.658,655.578,650.643,644.622,640.245,635.337,629.48,624.51,619.393,614.895,610.014,605.477,600.53,596.311,591.865,587.34
MEX,Mexico,population,9,male,1128.831,1097.038,1075.538,1057.439,1057.053,1057.3,1046.355,1039.952,1027.493,1014.618,1006.715,997.043,990.1849999999999,982.437,975.897,970.33,964.144,959.127,953.876,948.023,942.327,936.585,930.279,924.516,918.24,910.729,902.628,894.032,885.462,877.085,869.992,861.862,853.611,844.864,837.698,830.148,822.802,815.484,807.966,801.401,794.699,788.78,782.1420000000001,776.218,770.463,765.206,758.4,752.324,747.357,742.044,735.779,730.236,723.878,718.5069999999999,713.039,707.09,702.211,696.715,690.388,684.878,678.287,672.7089999999999,666.91,661.183,655.124,650.207,644.174,639.798,634.876,629.048,624.05,618.953,614.465,609.6,605.059,600.123,595.9059999999999,591.4640000000001
MEX,Mexico,population,10,male,1149.757,1128.033,1096.232,1074.731,1056.65,1056.275,1056.52,1045.589,1039.189,1026.747,1013.889,1005.959,996.318,989.447,981.731,975.181,969.595,963.426,958.442,953.201,947.341,941.67,935.917,929.616,923.854,917.616,910.063,901.99,893.391,884.833,876.454,869.3680000000001,861.241,853,844.271,837.127,829.5700000000001,822.213,814.921,807.399,800.838,794.136,788.21,781.593,775.68,769.921,764.677,757.854,751.811,746.832,741.5119999999999,735.266,729.737,723.389,718.021,712.559,706.604,701.735,696.2329999999999,689.947,684.426,677.8339999999999,672.246,666.467,660.76,654.718,649.79,643.756,639.3680000000001,634.474,628.62,623.64,618.552,614.08,609.211,604.68,599.747,595.533
MEX,Mexico,population,11,male,1151.318,1148.969,1127.238,1095.44,1073.958,1055.892,1055.515,1055.773,1044.847,1038.463,1026.038,1013.157,1005.255,995.604,988.763,981.039,974.472,968.902,962.765,957.792,952.545,946.708,941.027,935.28,928.981,923.255,916.978,909.452,901.378,892.79,884.23,875.859,868.777,860.659,852.434,843.727,836.577,829.01,821.678,814.3819999999999,806.864,800.305,793.596,787.689,781.083,775.167,769.421,764.162,757.37,751.316,746.329,741.028,734.795,729.274,722.931,717.568,712.1,706.155,701.28,695.818,689.522,684,677.398,671.829,666.069,660.379,654.326,649.398,643.354,638.991,634.072,628.235,623.264,618.191,613.715,608.856,604.327,599.397
MEX,Mexico,population,12,male,1148.882,1150.518,1148.159,1126.431,1094.656,1073.192,1055.13,1054.766,1055.026,1044.118,1037.75,1025.305,1012.454,1004.544,994.922,988.075,980.337,973.787,968.248,962.122,957.145,951.92,946.076,940.401,934.6559999999999,928.3920000000001,922.631,916.379,908.853,900.79,892.202,883.65,875.283,868.211,860.11,851.9059999999999,843.193,836.035,828.4930000000001,821.157,813.866,806.35,799.784,793.0940000000001,787.198,780.59,774.686,768.927,763.696,756.895,750.835,745.866,740.576,734.352,728.836,722.498,717.131,711.672,705.722,700.884,695.412,689.116,683.585,677.002,671.451,665.705,660.005,653.953,649.015,642.995,638.61,633.707,627.879,622.922,617.845,613.379,608.522,603.996
MEX,Mexico,population,13,male,1145.007,1148.028,1149.656,1147.297,1125.593,1093.841,1072.385,1054.343,1053.983,1054.259,1043.37,1036.984,1024.569,1011.713,1003.833,994.2089999999999,987.35,979.63,973.111,967.5839999999999,961.456,956.502,951.272,945.4349999999999,939.764,934.053,927.7569999999999,922.022,915.771,908.256,900.1950000000001,891.616,883.0700000000001,874.713,867.657,859.577,851.37,842.651,835.5170000000001,827.972,820.6420000000001,813.353,805.833,799.2859999999999,792.607,786.7089999999999,780.114,774.197,768.466,763.227,756.421,750.378,745.421,740.14,733.921,728.41,722.068,716.71,711.247,705.333,700.487,695.015,688.711,683.198,676.631,671.095,665.341,659.6420000000001,653.581,648.6660000000001,642.625,638.255,633.361,627.546,622.586,617.518,613.054,608.2
MEX,Mexico,population,14,male,1140.226,1144.026,1147.04,1148.669,1146.33,1124.65,1092.915,1071.484,1053.456,1053.114,1053.407,1042.504,1036.149,1023.733,1010.912,1003.031,993.398,986.559,978.874,972.37,966.843,960.74,955.782,950.561,944.73,939.096,933.354,927.086,921.353,915.117,907.605,899.554,890.982,882.448,874.11,867.076,858.994,850.782,842.0890000000001,834.953,827.4160000000001,820.09,812.798,805.297,798.7619999999999,792.083,786.199,779.591,773.704,767.965,762.722,755.934,749.904,744.957,739.682,733.4690000000001,727.955,721.623,716.261,710.835,704.913,700.066,694.588,688.302,682.807,676.256,670.711,664.958,659.251,653.213,648.278,642.253,637.8920000000001,633.0119999999999,627.194,622.244,617.179,612.7190000000001
MEX,Mexico,population,15,male,1135.166,1138.989,1142.781,1145.798,1147.449,1145.131,1123.469,1091.773,1070.363,1052.366,1052.047,1052.321,1041.458,1035.1,1022.727,1009.909,1002.02,992.414,985.617,977.951,971.448,965.952,959.848,954.902,949.689,943.902,938.2329999999999,932.527,926.263,920.547,914.3150000000001,906.817,898.775,890.2190000000001,881.708,873.398,866.362,858.276,850.0940000000001,841.401,834.275,826.7430000000001,819.414,812.146,804.66,798.126,791.463,785.566,778.994,773.099,767.355,762.134,755.362,749.3440000000001,744.404,739.136,732.92,727.418,721.083,715.764,710.329,704.408,699.554,694.096,687.832,682.355,675.795,670.252,664.49,658.8099999999999,652.749,647.833,641.819,637.474,632.591,626.785,621.838,616.778
MEX,Mexico,population,16,male,1131.087,1133.529,1137.344,1141.138,1144.184,1145.859,1143.552,1121.934,1090.274,1068.908,1050.953,1050.609,1050.929,1040.066,1033.761,1021.393,1008.568,1000.714,991.164,984.393,976.731,970.27,964.771,958.684,953.749,948.5940000000001,942.763,937.139,931.438,925.198,919.489,913.274,905.788,897.768,889.242,880.768,872.456,865.4160000000001,857.369,849.188,840.508,833.389,825.853,818.556,811.308,803.824,797.312,790.633,784.7809999999999,778.199,772.299,766.5839999999999,761.383,754.627,748.619,743.688,738.417,732.217,726.711,720.431,715.101,709.667,703.737,698.91,693.481,687.24,681.751,675.194,669.639,663.914,658.203,652.168,647.265,641.273,636.925,632.056,626.256,621.3150000000001
MEX,Mexico,population,17,male,1129.641,1128.955,1131.387,1135.205,1139.036,1142.111,1143.796,1141.527,1119.948,1088.356,1067.048,1049.078,1048.794,1049.104,1038.314,1032.011,1019.635,1006.86,999.078,989.564,982.798,975.1900000000001,968.727,963.252,957.18,952.318,947.107,941.335,935.72,930.049,923.817,918.131,911.933,904.475,896.4930000000001,888.014,879.54,871.222,864.2329999999999,856.188,848.024,839.355,832.231,824.737,817.466,810.22,802.765,796.232,789.612,783.748,777.16,771.296,765.6079999999999,760.428,753.684,747.689,742.754,737.503,731.299,725.864,719.571,714.2430000000001,708.797,702.902,698.112,692.712,686.457,680.972,674.401,668.8920000000001,663.127,657.45,651.433,646.557,640.561,636.232,631.371,625.577
MEX,Mexico,population,18,male,1130.016,1126.999,1126.306,1128.745,1132.607,1136.473,1139.559,1141.287,1139.044,1117.538,1086.03,1064.711,1046.833,1046.539,1046.926,1036.145,1029.829,1017.514,1004.832,997.093,987.59,980.89,973.283,966.85,961.393,955.412,950.485,945.345,939.5839999999999,934.006,928.347,922.145,916.479,910.314,902.903,894.98,886.501,878.021,869.7670000000001,862.78,854.756,846.605,837.933,830.86,823.398,816.13,808.92,801.441,794.979,788.346,782.475,775.932,770.101,764.439,759.273,752.546,746.547,741.6369999999999,736.381,730.263,724.813,718.522,713.18,707.778,701.927,697.173,691.7569999999999,685.5069999999999,680.004,673.489,667.934,662.2089999999999,656.554,650.5700000000001,645.6900000000001,639.717,635.397,630.544
MEX,Mexico,population,19,male,1130.211,1126.927,1123.908,1123.229,1125.721,1129.624,1133.502,1136.635,1138.388,1136.203,1114.782,1083.28,1062.072,1044.209,1044.003,1044.39,1033.602,1027.351,1015.143,1002.518,994.7910000000001,985.3680000000001,978.67,971.099,964.691,959.337,953.2859999999999,948.441,943.3150000000001,937.598,932.035,926.41,920.2329999999999,914.606,908.494,901.15,893.229,884.746,876.338,868.09,861.127,853.12,844.967,836.353,829.318,821.86,814.634,807.398,800.001,793.525,786.885,781.0650000000001,774.5599999999999,768.76,763.115,757.9690000000001,751.239,745.269,740.353,735.1950000000001,729.0599999999999,723.6130000000001,717.308,712.015,706.663,700.854,696.082,690.671,684.402,678.963,672.397,666.8869999999999,661.187,655.5700000000001,649.582,644.729,638.766,634.456
MEX,Mexico,population,20,male,1128.376,1126.767,1123.484,1120.486,1119.87,1122.41,1126.326,1130.254,1133.413,1135.223,1133.103,1111.678,1080.315,1059.132,1041.392,1041.189,1041.556,1030.846,1024.705,1012.561,999.958,992.318,982.903,976.246,968.705,962.41,956.9829999999999,951.023,946.194,941.117,935.418,929.894,924.297,918.164,912.596,906.557,899.216,891.2910000000001,882.888,874.4880000000001,866.268,859.324,851.316,843.227,834.6559999999999,827.627,820.216,812.963,805.816,798.4059999999999,791.925,785.341,779.562,773.091,767.311,761.687,756.538,749.84,743.866,739.056,733.879,727.749,722.288,716.0359999999999,710.798,705.491,699.663,694.898,689.467,683.2670000000001,677.774,671.256,665.774,660.116,654.494,648.5359999999999,643.694,637.744
MEX,Mexico,population,21,male,1128.892,1124.643,1123.032,1119.772,1116.847,1116.288,1118.845,1122.814,1126.769,1129.986,1131.859,1129.702,1108.411,1077.095,1056.051,1038.343,1038.12,1038.555,1027.971,1021.89,1009.772,997.27,989.6369999999999,980.271,973.646,966.23,959.859,954.529,948.588,943.813,938.755,933.099,927.606,922.057,915.9880000000001,910.497,904.461,897.1180000000001,889.279,880.885,872.516,864.318,857.373,849.434,841.3920000000001,832.829,825.85,818.412,811.254,804.0940000000001,796.679,790.258,783.7190000000001,777.977,771.528,765.771,760.145,755.03,748.329,742.468,737.639,732.468,726.323,720.918,714.726,709.5359999999999,704.2089999999999,698.39,693.603,688.246,681.989,676.548,670.061,664.623,658.96,653.371,647.425,642.596
